yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
1908,AL,WS1,MIN,,7,155,78,67,85,,,N,N,479,5041,1186,132,74,8,368,,170,,,,539,362,2.34,106,15,7,4173,1236,16,348,649,276,89,0.95,Washington Senators,American League Park II,264252,92,96,WSH,WS1,WS1
1909,AL,BOS,BOS,,3,152,75,88,63,,,N,N,597,4979,1307,151,69,20,348,,215,,,,550,391,2.59,75,11,15,4080,1214,18,384,555,291,95,0.95,Boston Red Sox,Huntington Avenue Grounds,668965,102,101,BOS,BOS,BOS
1909,NL,BRO,LAD,,6,155,79,55,98,,,N,N,444,5056,1157,176,59,16,330,,141,,,,627,477,3.1,126,18,3,4152,1277,32,528,594,276,86,0.95,Brooklyn Superbas,Washington Park III,321300,96,100,BRO,BRO,BRO
1909,NL,BSN,ATL,,8,155,76,45,108,,,N,N,435,5017,1121,124,43,15,400,,135,,,,683,487,3.2,98,13,6,4110,1329,23,543,414,340,101,0.94,Boston Doves,South End Grounds III,195188,104,108,BSN,BSN,BSN
1909,AL,CHA,CHW,,4,159,81,78,74,,,N,N,492,5017,1110,145,56,4,441,,211,,,,463,326,2.05,115,26,4,4290,1182,8,340,669,247,101,0.96,Chicago White Sox,South Side Park II,478400,96,95,CHW,CHA,CHA
1909,NL,CHN,CHC,,2,155,77,104,49,,,N,N,635,4999,1227,203,60,20,420,,187,,,,390,272,1.75,111,32,11,4197,1094,6,364,680,244,95,0.96,Chicago Cubs,West Side Park II,633480,103,98,CHC,CHN,CHN
1909,NL,CIN,CIN,,4,157,80,77,76,,,N,N,606,5088,1273,159,72,22,478,,280,,,,599,394,2.52,91,10,8,4221,1233,5,510,477,309,120,0.95,Cincinnati Reds,Palace of the Fans,424643,99,100,CIN,CIN,CIN
1909,AL,CLE,CLE,,6,155,77,71,82,,,N,N,493,5048,1216,173,81,10,283,,174,,,,532,363,2.4,110,15,3,4083,1212,9,348,568,277,110,0.95,Cleveland Naps,League Park I,354627,104,103,CLE,CLE,CLE
1909,AL,DET,DET,,1,158,78,98,54,,,Y,N,666,5095,1360,209,58,19,397,,280,,,,493,357,2.26,117,17,12,4260,1254,16,359,528,268,87,0.96,Detroit Tigers,Bennett Park,490490,104,102,DET,DET,DET
1909,NL,NY1,SFG,,3,158,77,92,61,,,N,N,623,5218,1327,173,68,26,530,,234,,,,546,363,2.27,105,17,15,4320,1248,28,397,735,305,99,0.95,New York Giants,Polo Grounds III,783700,102,98,NYG,NY1,NY1
1909,AL,NYA,NYY,,5,153,77,74,77,,,N,N,590,4981,1234,143,61,16,407,,187,,,,587,398,2.65,94,18,7,4050,1223,21,422,597,328,94,0.94,New York Highlanders,Hilltop Park,501000,101,102,NYY,NYA,NYA
1909,AL,PHA,OAK,,2,153,76,95,58,,,N,N,605,4905,1257,186,88,21,403,,205,,,,408,296,1.93,110,27,3,4134,1069,9,386,728,245,92,0.96,Philadelphia Athletics,Shibe Park,674915,102,97,PHA,PHA,PHA
1909,NL,PHI,PHI,,5,154,77,74,79,,,N,N,516,5034,1228,185,53,12,369,,185,,,,518,377,2.44,89,17,6,4173,1190,23,472,612,241,97,0.96,Philadelphia Phillies,Baker Bowl,303177,101,100,PHI,PHI,PHI
1909,NL,PIT,PIT,,1,154,78,110,42,,,Y,Y,699,5129,1332,218,92,25,479,,185,,,,447,322,2.07,93,21,11,4203,1174,12,320,490,222,100,0.96,Pittsburgh Pirates,Exposition Park/Forbes Field,534950,105,99,PIT,PIT,PIT
1909,AL,SLA,BAL,,7,154,79,61,89,,,N,N,441,4964,1151,116,45,10,331,,136,,,,575,433,2.88,105,21,4,4062,1287,16,383,620,267,107,0.95,St. Louis Browns,Sportsman's Park IV,366274,93,98,SLB,SLA,SLA
1909,NL,SLN,STL,,7,154,76,54,98,,,N,N,583,5108,1242,148,56,15,568,,161,,,,731,522,3.41,84,5,4,4137,1368,22,483,435,321,90,0.95,St. Louis Cardinals,Robison Field,299982,94,97,STL,SLN,SLN
1909,AL,WS1,MIN,,8,156,77,42,110,,,N,N,380,4983,1112,149,41,9,321,,136,,,,656,464,3.04,99,11,2,4122,1288,12,424,653,280,100,0.95,Washington Senators,American League Park II,205199,95,98,WSH,WS1,WS1
1910,AL,BOS,BOS,,4,158,80,81,72,,,N,N,638,5204,1350,175,87,43,430,,194,,,,564,389,2.45,100,12,6,4290,1236,30,414,670,308,80,0.95,Boston Red Sox,Huntington Avenue Grounds,584619,102,101,BOS,BOS,BOS
1910,NL,BRO,LAD,,6,156,80,64,90,,,N,N,497,5125,1174,166,73,25,434,706,151,,,,623,484,3.07,103,15,5,4260,1331,17,545,555,234,125,0.96,Brooklyn Superbas,Washington Park III,279321,97,100,BRO,BRO,BRO
1910,NL,BSN,ATL,,8,157,78,53,100,,,N,N,495,5123,1260,173,49,31,359,540,152,,,,701,497,3.22,72,12,9,4170,1328,36,599,531,305,137,0.95,Boston Doves,South End Grounds III,149027,103,109,BSN,BSN,BSN
1910,AL,CHA,CHW,,6,156,79,68,85,,,N,N,457,5024,1058,115,58,7,403,,183,,,,479,321,2.03,103,23,7,4263,1130,16,381,785,314,100,0.95,Chicago White Sox,South Side Park II/Comiskey Park,552084,95,95,CHW,CHA,CHA
1910,NL,CHN,CHC,,1,154,77,104,50,,,Y,N,712,4977,1333,219,84,34,542,501,173,,,,499,384,2.51,100,25,13,4134,1171,18,474,609,229,110,0.96,Chicago Cubs,West Side Park II,526152,99,95,CHC,CHN,CHN
1910,NL,CIN,CIN,,5,156,77,75,79,,,N,N,620,5121,1326,150,79,23,529,515,310,,,,684,474,3.08,86,16,11,4158,1334,27,528,497,291,103,0.95,Cincinnati Reds,Palace of the Fans,380622,96,97,CIN,CIN,CIN
1910,AL,CLE,CLE,,5,161,80,71,81,,,N,N,548,5385,1316,188,64,9,366,,189,,,,657,469,2.88,92,13,5,4401,1392,10,488,617,246,112,0.96,Cleveland Naps,League Park II,293456,101,103,CLE,CLE,CLE
1910,AL,DET,DET,,3,155,78,86,68,,,N,N,679,5039,1317,190,72,28,459,,249,,,,582,432,2.82,108,17,5,4140,1257,34,460,532,281,79,0.95,Detroit Tigers,Bennett Park,391288,107,104,DET,DET,DET
1910,NL,NY1,SFG,,2,155,79,91,63,,,N,N,715,5061,1391,204,83,31,562,489,282,,,,567,414,2.68,96,9,10,4173,1290,30,397,717,282,117,0.95,New York Giants,Polo Grounds III,511785,100,98,NYG,NY1,NY1
1910,AL,NYA,NYY,,2,156,77,88,63,,,N,N,626,5051,1254,164,75,20,464,,288,,,,557,406,2.61,110,14,8,4197,1238,16,364,654,286,95,0.95,New York Highlanders,Hilltop Park,355857,106,105,NYY,NYA,NYA
1910,AL,PHA,OAK,,1,155,78,102,48,,,Y,Y,673,5156,1373,191,105,19,409,,207,,,,441,283,1.79,123,24,5,4263,1103,8,450,789,230,117,0.96,Philadelphia Athletics,Shibe Park,588905,99,94,PHA,PHA,PHA
1910,NL,PHI,PHI,,4,157,78,78,75,,,N,N,674,5171,1319,223,71,22,506,559,199,,,,639,478,3.05,84,17,9,4233,1297,36,547,657,258,132,0.96,Philadelphia Phillies,Baker Bowl,296597,103,103,PHI,PHI,PHI
1910,NL,PIT,PIT,,3,154,76,86,67,,,N,N,655,5125,1364,214,83,33,437,524,148,,,,576,433,2.83,73,13,12,4128,1254,20,392,479,245,102,0.96,Pittsburgh Pirates,Forbes Field,436586,107,104,PIT,PIT,PIT
1910,AL,SLA,BAL,,8,158,79,47,107,,,N,N,451,5077,1105,131,60,12,415,,169,,,,743,478,3.09,101,9,3,4173,1356,14,532,557,385,113,0.94,St. Louis Browns,Sportsman's Park IV,249889,94,98,SLB,SLA,SLA
1910,NL,SLN,STL,,7,153,76,63,90,,,N,N,639,4912,1217,167,70,15,655,581,179,,,,718,562,3.78,81,4,14,4011,1396,30,541,466,257,109,0.95,St. Louis Cardinals,Robison Field,355668,96,98,STL,SLN,SLN
1910,AL,WS1,MIN,,7,157,77,66,85,,,N,N,501,4989,1175,145,46,9,449,,192,,,,550,375,2.46,119,19,3,4119,1215,19,375,674,264,99,0.95,Washington Senators,American League Park II,254591,95,99,WSH,WS1,WS1
1911,AL,BOS,BOS,,4,153,76,78,75,,,N,N,680,5014,1379,203,66,35,506,,190,,,,643,411,2.74,87,10,8,4053,1309,21,473,711,322,93,0.94,Boston Red Sox,Huntington Avenue Grounds,503961,99,98,BOS,BOS,BOS
1911,NL,BRO,LAD,,7,154,74,64,86,,,N,N,539,5059,1198,151,71,28,425,683,184,,,,659,516,3.39,81,13,10,4113,1310,27,566,533,243,112,0.96,Brooklyn Dodgers,Washington Park III,269000,96,98,BRO,BRO,BRO
1911,NL,BSN,ATL,,8,156,75,44,107,,,N,N,699,5308,1417,249,54,37,554,577,169,,,,1021,776,5.08,73,5,7,4122,1570,76,672,486,347,110,0.94,Boston Rustlers,South End Grounds III,116000,107,111,BSN,BSN,BSN
1911,AL,CHA,CHW,,5,154,78,77,74,,,N,N,719,5213,1401,179,92,20,385,,201,,,,624,457,2.97,85,17,11,4158,1349,22,384,752,255,98,0.96,Chicago White Sox,Comiskey Park,583208,98,97,CHW,CHA,CHA
1911,NL,CHN,CHC,,2,157,84,92,62,,,N,N,757,5130,1335,218,101,54,585,617,214,,,,607,455,2.9,85,12,16,4233,1270,26,525,582,260,114,0.96,Chicago Cubs,West Side Park II,576000,100,97,CHC,CHN,CHN
1911,NL,CIN,CIN,,6,159,82,70,83,,,N,N,682,5291,1379,180,105,21,578,594,289,,,,706,516,3.26,77,4,12,4275,1410,36,476,557,297,108,0.95,Cincinnati Reds,Palace of the Fans,300000,97,98,CIN,CIN,CIN
1911,AL,CLE,CLE,,3,156,77,80,73,,,N,N,691,5321,1501,238,81,20,354,,209,,,,712,519,3.36,93,6,6,4170,1382,17,552,675,302,108,0.95,Cleveland Naps,League Park II,406296,101,102,CLE,CLE,CLE
1911,AL,DET,DET,,2,154,76,89,65,,,N,N,831,5294,1544,230,96,30,471,,276,,,,776,575,3.73,108,8,3,4161,1514,28,460,538,312,78,0.95,Detroit Tigers,Bennett Park,484988,105,104,DET,DET,DET
1911,NL,NY1,SFG,,1,154,75,99,54,,,Y,N,756,5006,1399,225,103,41,530,506,347,,,,542,409,2.69,95,19,13,4104,1267,33,369,771,251,86,0.96,New York Giants,Polo Grounds III/Polo Grounds IV,675000,103,99,NYG,NY1,NY1
1911,AL,NYA,NYY,,6,153,77,76,76,,,N,N,684,5052,1374,190,96,25,493,,269,,,,724,535,3.54,91,5,3,4080,1404,26,406,667,320,99,0.94,New York Highlanders,Hilltop Park,302444,106,107,NYY,NYA,NYA
1911,AL,PHA,OAK,,1,152,75,101,50,,,Y,Y,861,5199,1540,237,93,35,424,,226,,,,601,460,3.01,97,13,13,4125,1343,17,487,739,228,100,0.96,Philadelphia Athletics,Shibe Park,605749,98,95,PHA,PHA,PHA
1911,NL,PHI,PHI,,4,153,76,79,73,,,N,N,658,5044,1307,214,56,60,490,588,153,,,,669,503,3.3,90,20,10,4119,1285,43,598,697,231,113,0.96,Philadelphia Phillies,Baker Bowl,416000,101,101,PHI,PHI,PHI
1911,NL,PIT,PIT,,3,155,78,85,69,,,N,N,744,5137,1345,206,106,49,525,583,160,,,,557,435,2.84,91,13,11,4140,1249,36,375,605,231,131,0.96,Pittsburgh Pirates,Forbes Field,432000,104,101,PIT,PIT,PIT
1911,AL,SLA,BAL,,8,152,78,45,107,,,N,N,567,4996,1192,187,63,17,460,,125,,,,812,571,3.86,92,8,1,3996,1465,28,463,383,358,104,0.94,St. Louis Browns,Sportsman's Park IV,207984,96,101,SLB,SLA,SLA
1911,NL,SLN,STL,,5,158,79,75,74,,,N,N,671,5132,1295,199,86,26,592,650,175,,,,745,573,3.68,88,6,10,4206,1296,39,701,561,262,106,0.95,St. Louis Cardinals,Robison Field,447768,97,99,STL,SLN,SLN
1911,AL,WS1,MIN,,7,154,77,64,90,,,N,N,625,5065,1308,159,54,16,466,,215,,,,766,529,3.52,106,13,3,4059,1471,39,410,628,306,90,0.95,Washington Senators,Griffith Stadium I,244884,98,98,WSH,WS1,WS1
1912,AL,BOS,BOS,,1,154,78,105,47,,,Y,Y,799,5071,1404,269,84,29,565,,185,,,,544,418,2.76,108,18,6,4086,1243,18,385,712,266,88,0.95,Boston Red Sox,Fenway Park I,597096,105,102,BOS,BOS,BOS
1912,NL,BRO,LAD,,7,153,76,58,95,,,N,N,651,5141,1377,220,73,32,490,584,179,,,,754,549,3.64,71,10,8,4071,1399,45,510,553,255,96,0.95,Brooklyn Dodgers,Washington Park III,243000,96,98,BRO,BRO,BRO
1912,NL,BSN,ATL,,8,155,79,52,101,,,N,N,693,5361,1465,227,68,35,454,690,137,,,,861,644,4.17,88,5,5,4170,1544,43,521,542,295,129,0.95,Boston Braves,South End Grounds III,121000,100,104,BSN,BSN,BSN
1912,AL,CHA,CHW,,4,158,78,78,76,,,N,N,639,5182,1321,174,80,17,423,,205,,,,648,480,3.06,85,14,16,4239,1398,26,426,698,289,102,0.95,Chicago White Sox,Comiskey Park,602241,97,97,CHW,CHA,CHA
1912,NL,CHN,CHC,,3,152,78,91,59,,,N,N,756,5048,1398,245,90,43,560,615,164,,,,668,516,3.42,80,15,9,4074,1307,33,493,554,249,125,0.96,Chicago Cubs,West Side Park II,514000,100,97,CHC,CHN,CHN
1912,NL,CIN,CIN,,4,155,77,75,78,,,N,N,656,5115,1310,183,89,21,479,492,248,,,,722,523,3.42,86,13,10,4131,1455,28,452,561,247,102,0.96,Cincinnati Reds,Crosley Field,344000,97,99,CIN,CIN,CIN
1912,AL,CLE,CLE,,5,155,77,75,78,,,N,N,677,5133,1403,219,77,12,407,,194,,,,681,496,3.3,94,7,7,4056,1367,15,523,622,286,124,0.95,Cleveland Naps,League Park II,336844,103,103,CLE,CLE,CLE
1912,AL,DET,DET,,6,154,76,69,84,,,N,N,720,5143,1376,189,86,19,530,,270,,,,777,573,3.77,107,7,5,4101,1438,16,521,512,330,91,0.95,Detroit Tigers,Navin Field,402870,97,98,DET,DET,DET
1912,NL,NY1,SFG,,1,154,76,103,48,,,Y,N,823,5067,1451,231,89,47,514,497,319,,,,571,392,2.58,93,8,15,4107,1352,36,338,652,280,123,0.95,New York Giants,Polo Grounds IV,638000,104,100,NYG,NY1,NY1
1912,AL,NYA,NYY,,8,153,76,50,102,,,N,N,630,5092,1320,168,79,18,463,,247,,,,842,613,4.13,105,5,3,4005,1448,28,436,637,376,77,0.94,New York Highlanders,Hilltop Park,242194,106,108,NYY,NYA,NYA
1912,AL,PHA,OAK,,3,153,77,90,62,,,N,N,779,5111,1442,204,108,22,485,,258,,,,658,501,3.32,95,11,9,4071,1273,12,518,601,263,115,0.95,Philadelphia Athletics,Shibe Park,517653,97,93,PHA,PHA,PHA
1912,NL,PHI,PHI,,5,152,75,73,79,,,N,N,670,5077,1354,244,68,43,464,615,159,,,,688,489,3.25,81,10,9,4065,1381,43,515,616,231,98,0.96,Philadelphia Phillies,Baker Bowl,250000,106,106,PHI,PHI,PHI
1912,NL,PIT,PIT,,2,152,75,93,58,,,N,N,751,5252,1493,222,129,39,420,514,177,,,,565,439,2.85,94,18,7,4155,1268,28,497,664,169,125,0.97,Pittsburgh Pirates,Forbes Field,384000,99,96,PIT,PIT,PIT
1912,AL,SLA,BAL,,7,157,79,53,101,,,N,N,552,5080,1262,166,71,19,449,,176,,,,764,564,3.71,85,8,5,4107,1433,17,442,547,340,127,0.94,St. Louis Browns,Sportsman's Park IV,214070,96,100,SLB,SLA,SLA
1912,NL,SLN,STL,,6,153,77,63,90,,,N,N,659,5092,1366,190,77,27,508,620,193,,,,830,579,3.85,61,6,12,4059,1466,31,560,487,272,113,0.95,St. Louis Cardinals,Robison Field,241759,98,101,STL,SLN,SLN
1912,AL,WS1,MIN,,2,154,78,91,61,,,N,N,699,5075,1298,202,86,20,472,,274,,,,581,411,2.69,98,11,7,4128,1219,24,525,828,297,92,0.95,Washington Senators,Griffith Stadium I,350663,101,101,WSH,WS1,WS1
1913,AL,BOS,BOS,,4,151,75,79,71,,,N,N,631,4965,1334,220,101,17,466,534,189,,,,610,444,2.94,83,12,10,4074,1323,6,442,710,238,84,0.96,Boston Red Sox,Fenway Park I,437194,103,100,BOS,BOS,BOS
1913,NL,BRO,LAD,,6,152,77,65,84,,,N,N,595,5165,1394,193,86,39,361,555,188,,,,613,477,3.13,71,9,7,4119,1287,33,439,548,243,125,0.96,Brooklyn Superbas,Ebbets Field,347000,103,103,BRO,BRO,BRO
1913,NL,BSN,ATL,,5,154,77,69,82,,,N,N,641,5145,1318,191,60,32,488,640,177,,,,690,487,3.19,105,13,3,4119,1343,37,419,597,273,82,0.95,Boston Braves,South End Grounds III,208000,100,102,BSN,BSN,BSN
1913,AL,CHA,CHW,,5,153,77,78,74,,,N,N,488,4822,1139,157,66,24,398,550,156,,,,498,352,2.33,84,17,8,4080,1190,10,438,602,255,104,0.96,Chicago White Sox,Comiskey Park,644501,99,100,CHW,CHA,CHA
1913,NL,CHN,CHC,,3,155,76,88,65,,,N,N,720,5022,1289,195,96,59,554,634,181,,,,630,477,3.13,89,12,15,4116,1330,39,478,556,260,106,0.95,Chicago Cubs,West Side Park II,419000,100,99,CHC,CHN,CHN
1913,NL,CIN,CIN,,7,156,78,64,89,,,N,N,607,5132,1339,170,96,27,458,579,226,,,,717,531,3.46,71,10,10,4140,1398,40,456,522,251,104,0.96,Cincinnati Reds,Crosley Field,258000,100,101,CIN,CIN,CIN
1913,AL,CLE,CLE,,3,155,80,86,66,,,N,N,633,5031,1349,206,74,16,420,557,191,,,,536,391,2.54,93,18,5,4158,1278,19,502,689,242,124,0.96,Cleveland Naps,League Park II,541000,103,103,CLE,CLE,CLE
1913,AL,DET,DET,,6,153,76,66,87,,,N,N,624,5064,1344,180,101,24,496,501,218,,,,716,511,3.38,90,4,7,4080,1359,13,504,468,297,105,0.95,Detroit Tigers,Navin Field,398502,99,99,DET,DET,DET
1913,NL,NY1,SFG,,1,156,81,101,51,,,Y,N,684,5218,1427,226,71,30,444,501,296,,,,515,382,2.42,82,12,17,4266,1276,38,315,651,252,107,0.96,New York Giants,Polo Grounds IV,630000,101,98,NYG,NY1,NY1
1913,AL,NYA,NYY,,7,153,75,57,94,,,N,N,529,4880,1157,155,45,8,534,617,203,,,,668,488,3.27,75,8,7,4032,1318,31,455,530,286,94,0.95,New York Yankees,Polo Grounds IV,357551,100,102,NYY,NYA,NYA
1913,AL,PHA,OAK,,1,153,76,96,57,,,Y,Y,794,5044,1412,223,80,33,534,547,221,,,,592,479,3.19,69,17,22,4053,1200,24,532,630,212,108,0.96,Philadelphia Athletics,Shibe Park,571896,98,94,PHA,PHA,PHA
1913,NL,PHI,PHI,,2,159,78,88,63,,,N,N,693,5400,1433,257,78,73,383,578,156,,,,636,509,3.15,77,20,11,4365,1407,40,512,667,213,112,0.96,Philadelphia Phillies,Baker Bowl,470000,104,104,PHI,PHI,PHI
1913,NL,PIT,PIT,,4,155,79,78,71,,,N,N,673,5252,1383,210,86,35,391,545,181,,,,585,451,2.9,74,9,7,4200,1344,26,434,590,226,94,0.96,Pittsburgh Pirates,Forbes Field,296000,96,94,PIT,PIT,PIT
1913,AL,SLA,BAL,,8,155,77,57,96,,,N,N,528,5031,1193,179,73,18,455,769,209,,,,642,470,3.06,104,14,5,4146,1369,21,454,476,301,125,0.95,St. Louis Browns,Sportsman's Park IV,250330,97,100,SLB,SLA,SLA
1913,NL,SLN,STL,,8,153,74,51,99,,,N,N,528,4967,1229,152,72,15,451,573,171,,,,755,635,4.23,74,6,11,4053,1426,57,477,465,219,113,0.96,St. Louis Cardinals,Robison Field,203531,98,101,STL,SLN,SLN
1913,AL,WS1,MIN,,2,155,78,90,64,,,N,N,596,5074,1281,156,81,19,440,595,287,,,,561,423,2.73,78,23,20,4188,1177,35,465,758,262,122,0.96,Washington Senators,Griffith Stadium I,325831,102,101,WSH,WS1,WS1
1914,FL,BLF,BLT,,3,160,,84,70,,,N,,645,5120,1374,222,67,32,487,589,152,,,,628,484,3.13,88,15,13,4176,1389,34,392,732,259,105,0.96,Baltimore Terrapins,,,103,105,BAL,BLF,BLF
1914,AL,BOS,BOS,,2,159,79,91,62,,,N,N,589,5117,1278,226,85,18,490,549,177,176,,,510,374,2.36,88,24,8,4281,1207,18,393,602,242,99,0.96,Boston Red Sox,Fenway Park I,481359,100,98,BOS,BOS,BOS
1914,FL,BRF,BTT,,5,157,,77,77,,,N,,662,5221,1402,225,85,42,404,665,220,,,,677,512,3.33,91,11,9,4155,1375,31,559,636,282,120,0.95,Brooklyn Tip-Tops,,,99,100,BTT,BRF,BRF
1914,NL,BRO,LAD,,5,154,79,75,79,,,N,N,622,5152,1386,172,90,31,376,559,173,,,,618,429,2.82,80,11,11,4104,1282,36,466,605,248,112,0.96,Brooklyn Robins,Ebbets Field,122671,102,102,BRO,BRO,BRO
1914,NL,BSN,ATL,,1,158,79,94,59,,,Y,Y,657,5206,1307,213,60,35,502,617,139,,,,548,433,2.74,104,19,6,4263,1272,38,477,606,237,143,0.96,Boston Braves,South End Grounds III,382913,104,102,BSN,BSN,BSN
1914,FL,BUF,BFL,,4,155,,80,71,,,N,,620,5064,1264,177,74,38,430,761,228,,,,602,487,3.16,89,15,16,4161,1249,45,505,662,242,109,0.96,Buffalo Buffeds,,,102,103,BUF,BUF,BUF
1914,AL,CHA,CHW,,6,157,81,70,84,,,N,N,487,5040,1205,161,71,19,408,609,167,152,,,560,385,2.48,74,17,11,4194,1207,15,401,660,288,90,0.95,Chicago White Sox,Comiskey Park,469290,99,98,CHW,CHA,CHA
1914,FL,CHF,CHH,,2,157,,87,67,,,N,,621,5098,1314,227,50,52,520,645,171,,,,517,385,2.44,93,17,8,4260,1204,43,393,650,249,113,0.96,Chicago Chi-Feds,Wrigley Field,,94,92,CHI,CHF,CHF
1914,NL,CHN,CHC,,4,156,76,78,76,,,N,N,605,5050,1229,199,74,42,501,577,164,,,,638,418,2.71,70,14,11,4167,1169,37,528,651,310,87,0.95,Chicago Cubs,West Side Park II,202516,100,100,CHC,CHN,CHN
1914,NL,CIN,CIN,,8,157,77,60,94,,,N,N,530,4991,1178,142,64,16,441,627,224,,,,651,453,2.94,74,15,15,4161,1259,30,489,607,314,113,0.95,Cincinnati Reds,Crosley Field,100791,103,105,CIN,CIN,CIN
1914,AL,CLE,CLE,,8,157,79,51,102,,,N,N,538,5157,1262,178,70,10,450,685,167,157,,,709,496,3.21,69,9,3,4173,1365,10,666,688,298,119,0.95,Cleveland Naps,League Park II,185997,104,105,CLE,CLE,CLE
1914,AL,DET,DET,,4,157,78,80,73,,,N,N,615,5102,1318,195,84,25,557,537,211,154,,,618,449,2.86,81,14,12,4236,1285,17,498,567,285,101,0.95,Detroit Tigers,Navin Field,416225,103,102,DET,DET,DET
1914,FL,IND,NEW,,1,157,,88,65,,,Y,,762,5176,1474,230,90,33,470,641,273,,,,622,475,3.06,104,15,9,4191,1352,29,476,664,275,113,0.95,Indianapolis Hoosiers,,,111,108,IND,IND,IND
1914,FL,KCF,KCP,,6,154,,67,84,,,N,,644,5127,1369,226,77,39,399,621,171,,,,683,516,3.41,82,10,12,4083,1387,37,445,600,279,135,0.95,Kansas City Packers,,,97,97,KCP,KCF,KCF
1914,NL,NY1,SFG,,2,156,80,84,70,,,N,N,672,5146,1363,222,59,30,447,479,239,,,,576,454,2.94,88,20,9,4170,1298,47,367,563,253,119,0.96,New York Giants,Polo Grounds IV,364313,97,95,NYG,NY1,NY1
1914,AL,NYA,NYY,,6,157,78,70,84,,,N,N,537,4992,1144,149,52,12,577,711,251,191,,,550,436,2.81,98,9,5,4191,1277,30,390,563,223,93,0.96,New York Yankees,Polo Grounds IV,359477,100,101,NYY,NYA,NYA
1914,AL,PHA,OAK,,1,158,78,99,53,,,Y,N,749,5126,1392,165,80,29,545,517,231,188,,,529,434,2.78,89,24,17,4212,1264,18,521,720,213,116,0.96,Philadelphia Athletics,Shibe Park,346641,96,95,PHA,PHA,PHA
1914,NL,PHI,PHI,,6,154,78,74,80,,,N,N,651,5110,1345,211,52,62,472,570,145,,,,687,469,3.06,85,14,7,4137,1403,26,452,650,324,81,0.95,Philadelphia Phillies,Baker Bowl,138474,106,105,PHI,PHI,PHI
1914,NL,PIT,PIT,,7,158,77,69,85,,,N,N,503,5145,1197,148,79,18,416,608,147,,,,540,422,2.7,86,10,11,4215,1272,27,392,488,223,96,0.96,Pittsburgh Pirates,Forbes Field,139620,96,95,PIT,PIT,PIT
1914,FL,PTF,PBS,,7,154,,64,86,,,N,,605,5114,1339,180,90,34,410,575,153,,,,698,542,3.56,97,9,6,4110,1416,39,444,510,253,92,0.96,Pittsburgh Rebels,,,99,99,PBS,PTF,PTF
1914,AL,SLA,BAL,,5,159,81,71,82,,,N,N,523,5101,1241,185,75,17,423,863,233,189,,,615,446,2.85,81,15,11,4230,1309,20,540,553,317,114,0.95,St. Louis Browns,Sportsman's Park IV,244714,96,99,SLB,SLA,SLA
1914,FL,SLF,SLI,,8,154,,62,89,,,N,,565,5078,1254,193,65,26,503,662,113,,,,697,545,3.59,97,9,6,4101,1418,38,409,661,269,94,0.95,St. Louis Terriers,,,105,105,SLM,SLF,SLF
1914,NL,SLN,STL,,3,157,79,81,72,,,N,N,558,5046,1249,203,65,33,445,618,204,,,,540,377,2.38,84,16,12,4272,1279,26,422,531,239,109,0.96,St. Louis Cardinals,Robison Field,256099,99,100,STL,SLN,SLN
1914,AL,WS1,MIN,,3,158,77,81,73,,,N,N,572,5108,1245,176,81,18,470,640,220,163,,,519,401,2.54,75,25,20,4260,1170,20,520,784,252,116,0.96,Washington Senators,Griffith Stadium I,243888,104,103,WSH,WS1,WS1
1915,FL,BLF,BLT,,8,154,,47,107,,,N,,550,5060,1235,196,53,36,470,641,128,,,,760,598,3.96,85,5,7,4080,1455,52,466,570,273,140,0.95,Baltimore Terrapins,,,103,105,BAL,BLF,BLF
1915,AL,BOS,BOS,,1,155,76,101,50,,,Y,Y,669,5024,1308,202,76,14,527,476,118,117,,,499,371,2.39,81,19,15,4191,1164,18,446,634,226,95,0.96,Boston Red Sox,Fenway Park I,539885,97,95,BOS,BOS,BOS
1915,FL,BRF,BTT,,7,153,,70,82,,,N,,647,5035,1348,205,75,36,473,654,249,,,,673,507,3.37,78,10,16,4065,1299,27,536,467,285,103,0.95,Brooklyn Tip-Tops,,,99,100,BTT,BRF,BRF
1915,NL,BRO,LAD,,3,154,78,80,72,,,N,N,536,5120,1268,165,75,14,313,496,131,126,,,560,411,2.66,87,16,8,4167,1252,29,473,499,238,96,0.96,Brooklyn Robins,Ebbets Field,297766,102,101,BRO,BRO,BRO
1915,NL,BSN,ATL,,2,157,78,83,69,,,N,N,582,5070,1219,231,57,17,549,620,121,98,,,545,401,2.57,95,17,13,4215,1257,23,366,630,213,115,0.96,Boston Braves,Fenway Park I / Braves Field,376283,98,97,BSN,BSN,BSN
1915,FL,BUF,BFL,,6,153,,74,78,,,N,,574,5065,1261,193,68,40,420,587,184,,,,634,511,3.38,79,14,11,4080,1271,35,553,594,232,112,0.96,Buffalo Blues,,,102,103,BUF,BUF,BUF
1915,AL,CHA,CHW,,3,155,79,93,61,,,N,N,717,4914,1269,163,102,25,583,575,233,183,,,509,378,2.43,91,16,9,4203,1242,14,350,635,222,95,0.96,Chicago White Sox,Comiskey Park,539461,103,102,CHW,CHA,CHA
